img_id;img_path;pred_bboxes;target_bboxes;ious;prompts
262;grasp_vlm_dataset/hammer_11_jpg.rf.c85b223be4971ad9ab964763835c15e2.jpg;{'hand': [0.0, 0.0, 0.0, 0.0]};{'handle': {'x_1': 0.447, 'y_1': 0.12, 'x_2': 0.5845, 'y_2': 0.5215}};{'hand': 0.0};[['Where an entire hand can grab the hammer safely']]
263;grasp_vlm_dataset/scissors19_jpg.rf.5f0e204097a7f0b77e9912d69812ed06.jpg;{'index': [0.1808640594482422, 0.04463477325439453, 0.9997449951171875, 0.8071190185546875], 'thumb': [0.1808640594482422, 0.04463477325439453, 0.9997449951171875, 0.8071190185546875]};{'thumb': {'x_1': 0.281, 'y_1': 0.498, 'x_2': 0.6045, 'y_2': 0.804}, 'index': {'x_1': 0.527, 'y_1': 0.311, 'x_2': 0.9815, 'y_2': 0.6335}};{'index': 0.23475344352351168, 'thumb': 0.15854190653558098};[['Where the index finger goes on the pair of scissors'], ['Where the thumb finger goes on the pair of scissors']]
264;grasp_vlm_dataset/bot_bar1_jpg.rf.eabd136d66ba5d6966232ba28c810b84.jpg;{'hand': [0.0, 0.4216990661621094, 0.10737783813476562, 0.998863037109375]};{'handle': {'x_1': 0.488, 'y_1': 0.829, 'x_2': 0.568, 'y_2': 0.86}};{'hand': 0.0};[['Where an entire hand can grab the bottom drawer with a horizontal bar handle safely']]
265;grasp_vlm_dataset/bolt_cutters19_jpeg.rf.fcfca76c4ee0ac5f8e81b8212818bcd9.jpg;{'left': [0.17434544372558594, 0.03344306945800781, 0.6714047241210938, 0.99522705078125], 'right': [0.424850341796875, 0.03455784225463867, 0.6495741577148437, 0.3496678771972656]};{'left': {'x_1': 0.178, 'y_1': 0.785, 'x_2': 0.3215, 'y_2': 0.976}, 'right': {'x_1': 0.521, 'y_1': 0.795, 'x_2': 0.636, 'y_2': 0.989}};{'left': 0.057332323406299845, 'right': 0.0};[['Where the entire left hand can grab the bolt cutters safely near the green star'], ['Where the entire right hand can grab the bolt cutters safely']]
266;grasp_vlm_dataset/hammer_6_jpg.rf.59a5008a32bcb90a0ecc81ee2de68d14.jpg;{'hand': [0.11861370086669921, 0.36213534545898435, 0.2623716125488281, 0.7239960327148437]};{'handle': {'x_1': 0.26, 'y_1': 0.418, 'x_2': 0.872, 'y_2': 0.5805}};{'hand': 0.0025507970184942335};[['Where an entire hand can grab the hammer safely']]
267;grasp_vlm_dataset/top_bar3_jpg.rf.20bc4ba2ab0adcc698b3732aa4fc16bc.jpg;{'hand': [0.18401754760742187, 0.001128554344177246, 0.5692852172851562, 0.4787947692871094]};{'handle': {'x_1': 0.351, 'y_1': 0.079, 'x_2': 0.5335, 'y_2': 0.227}};{'hand': 0.1467700672268087};[['Where an entire hand can grab the top drawer with a horizontal bar handle safely']]
268;grasp_vlm_dataset/hammer_10_jpg.rf.2cdb5f31fb14f54d1db317d9be4824aa.jpg;{'hand': [0.09581990814208985, 0.33442752075195314, 0.9723184814453125, 0.6566547241210937]};{'handle': {'x_1': 0.485, 'y_1': 0.474, 'x_2': 0.905, 'y_2': 0.551}};{'hand': 0.11450556657897533};[['Where an entire hand can grab the hammer safely']]
269;grasp_vlm_dataset/vertical_bar5_jpg.rf.e67501751d54aa17d9a0556137cc16f5.jpg;{'hand': [0.2647240600585937, 0.5294381103515625, 0.3077460021972656, 0.6805888061523437]};{'handle': {'x_1': 0.275, 'y_1': 0.609, 'x_2': 0.288, 'y_2': 0.6665}};{'hand': 0.11495054493384697};[['Where an entire hand can grab the door with a vertical bar handle safely']]
270;grasp_vlm_dataset/saw_5_jpg.rf.318e16b83ec94ae33868ec3ad7152d07.jpg;{'hand': [0.30915814208984377, 0.03017519760131836, 0.5998094482421875, 0.3877545776367187]};{'index': {'x_1': 0.488, 'y_1': 0.175, 'x_2': 0.5265, 'y_2': 0.2125}};{'hand': 0.0};[['Where the index finger can press on the circular saw safely']]
271;grasp_vlm_dataset/bow18_jpg.rf.61d5e62c0332134b201a1800973fcc4d.jpg;{'index': [0.5464561157226563, 0.00016064047813415527, 0.8360532836914063, 0.15170852661132814], 'thumb': [0.5464561157226563, 0.00016064047813415527, 0.8360532836914063, 0.15170852661132814]};{'thumb': {'x_1': 0.58, 'y_1': 0.225, 'x_2': 0.631, 'y_2': 0.281}, 'index': {'x_1': 0.552, 'y_1': 0.059, 'x_2': 0.69, 'y_2': 0.2255}};{'index': 0.2366104198398942, 'thumb': 0.0};[['Where the index finger goes on the violin bow'], ['Where the thumb finger goes on the violin bow']]
272;grasp_vlm_dataset/multimeter15_jpg.rf.9aa2acb4718b10f70e5f0c78caa8b636.jpg;{'left': [0.039073040008544925, 0.0777090072631836, 0.8900663452148437, 0.9664672241210938], 'right': [0.039073040008544925, 0.0777090072631836, 0.8900663452148437, 0.9664672241210938]};{'left': {'x_1': 0.271, 'y_1': 0.71, 'x_2': 0.626, 'y_2': 0.811}, 'right': {'x_1': 0.493, 'y_1': 0.771, 'x_2': 0.841, 'y_2': 0.913}};{'left': 0.047406725045987745, 'right': 0.0653367933307078};[['Where the entire left hand can grab the multimeter with red and black leads safely near the green star'], ['Where the entire right hand can grab the multimeter with red and black leads safely']]
273;grasp_vlm_dataset/drill_17_jpg.rf.136503b950ddb091690e9283b86e5359.jpg;{'hand': [0.46849761962890624, 0.34346435546875, 0.5688005981445312, 0.43947372436523435]};{'index': {'x_1': 0.515, 'y_1': 0.348, 'x_2': 0.565, 'y_2': 0.4295}};{'hand': 0.0};[['Where the index finger can press on the power drill safely']]
274;grasp_vlm_dataset/bolt_cutters4_jpeg.rf.bf63fd021872bf4938b540e83f770816.jpg;{'left': [0.0022499561309814453, 0.0008378028869628906, 0.9025366821289063, 0.9993133544921875], 'right': [0.0022499561309814453, 0.0008378028869628906, 0.9025366821289063, 0.9993133544921875]};{'right': {'x_1': 0.463, 'y_1': 0.0, 'x_2': 0.603, 'y_2': 0.204}, 'left': {'x_1': 0.42, 'y_1': 0.798, 'x_2': 0.538, 'y_2': 1.0}};{'left': 0.026423915207001176, 'right': 0.03163705068856168};[['Where the entire left hand can grab the bolt cutters safely'], ['Where the entire right hand can grab the bolt cutters safely near the green star']]
275;grasp_vlm_dataset/darts10_jpg.rf.a3235a3ae3f28b5fed73b771ed3763dd.jpg;{'index': [0.2926480712890625, 0.39186984252929685, 0.5664832153320313, 0.6293079833984375], 'thumb': [0.2926480712890625, 0.39186984252929685, 0.5664832153320313, 0.6293079833984375]};{'index': {'x_1': 0.405, 'y_1': 0.46, 'x_2': 0.461, 'y_2': 0.515}, 'thumb': {'x_1': 0.435, 'y_1': 0.475, 'x_2': 0.5005, 'y_2': 0.5265}};{'index': 0.047370835932709215, 'thumb': 0.051881062438315334};[['Where the index finger goes on the dart'], ['Where the thumb finger goes on the dart']]
276;grasp_vlm_dataset/multimeter16_jpg.rf.ed9a09023be13fb4a322e74315c8cea7.jpg;{'left': [0.4216605224609375, 0.06641128540039062, 0.9165325317382812, 0.7180773315429687], 'right': [0.29090591430664064, 0.40590078735351565, 0.6175974731445313, 0.8237967529296875]};{'left': {'x_1': 0.056, 'y_1': 0.189, 'x_2': 0.2415, 'y_2': 0.4415}, 'right': {'x_1': 0.532, 'y_1': 0.138, 'x_2': 0.811, 'y_2': 0.324}};{'left': 0.0, 'right': 0.0};[['Where the entire left hand can grab the multimeter with red and black leads safely near the green star'], ['Where the entire right hand can grab the multimeter with red and black leads safely']]
277;grasp_vlm_dataset/wacker_17_jpg.rf.633900bf8f6ec40679f5da12254d39c8.jpg;{'hand': [0.49440536499023435, 0.35637139892578124, 0.6554791870117187, 0.48395977783203126]};{'index': {'x_1': 0.788, 'y_1': 0.323, 'x_2': 0.842, 'y_2': 0.343}};{'hand': 0.0};[['Where the index finger can press on the weed wacker safely']]
278;grasp_vlm_dataset/bot_bar6_jpg.rf.c344b0372ec81fdb1520b12867243c03.jpg;{'hand': [0.057236507415771486, 0.22117947387695314, 0.72818017578125, 0.9601204223632812]};{'handle': {'x_1': 0.39, 'y_1': 0.837, 'x_2': 0.4835, 'y_2': 0.8845}};{'hand': 0.008957966375495872};[['Where an entire hand can grab the bottom drawer with a horizontal bar handle safely']]
279;grasp_vlm_dataset/syringe20_jpg.rf.88e9dfd20447e32f6cce37980911ce7e.jpg;{'index': [0.6960313720703125, 0.6992116088867187, 0.8880802612304688, 0.8911775512695312], 'thumb': [0.6960313720703125, 0.6992116088867187, 0.8880802612304688, 0.8911775512695312]};{'thumb': {'x_1': 0.845, 'y_1': 0.846, 'x_2': 0.9995, 'y_2': 0.9995}, 'index': {'x_1': 0.697, 'y_1': 0.701, 'x_2': 0.8885, 'y_2': 0.889}};{'index': 0.9723197504960978, 'thumb': 0.033192059175004514};[['Where the index finger goes on the syringe'], ['Where the thumb finger goes on the syringe']]
280;grasp_vlm_dataset/bot_rnd2_jpg.rf.05cc8c6975ae529104e65cfaedeb5428.jpg;{'hand': [0.04929304122924805, 0.03568804168701172, 0.9302581787109375, 0.8098193359375]};{'handle': {'x_1': 0.457, 'y_1': 0.522, 'x_2': 0.5145, 'y_2': 0.5735}};{'hand': 0.0043421190564830285};[['Where an entire hand can grab the bottom drawer with a round handle safely']]
281;grasp_vlm_dataset/glue_2_jpg.rf.9fb4c8607def9ebab16de93afbf21811.jpg;{'hand': [0.0, 0.0, 0.0, 0.0]};{'index': {'x_1': 0.278, 'y_1': 0.234, 'x_2': 0.3635, 'y_2': 0.383}};{'hand': 0.0};[['Where the index finger can press on the glue gun safely']]
282;grasp_vlm_dataset/multimeter11_jpg.rf.87a50f900556b7eb64a8bc2ba9923d4f.jpg;{'left': [0.4588604431152344, 0.3187004699707031, 0.62938623046875, 0.94903662109375], 'right': [0.4588604431152344, 0.3187004699707031, 0.62938623046875, 0.94903662109375]};{'left': {'x_1': 0.519, 'y_1': 0.538, 'x_2': 0.632, 'y_2': 0.9445}, 'right': {'x_1': 0.543, 'y_1': 0.388, 'x_2': 0.723, 'y_2': 0.7645}};{'left': 0.4133722903801113, 'right': 0.22786708826947671};[['Where the entire left hand can grab the multimeter with red and black leads safely near the green star'], ['Where the entire right hand can grab the multimeter with red and black leads safely']]
283;grasp_vlm_dataset/glue_14_jpg.rf.8e3341244a784dfd82c29ebb595a2f13.jpg;{'hand': [0.3436649169921875, 0.12081871032714844, 0.47088323974609375, 0.23299864196777345]};{'index': {'x_1': 0.376, 'y_1': 0.383, 'x_2': 0.396, 'y_2': 0.499}};{'hand': 0.0};[['Where the index finger can press on the glue gun safely']]
284;grasp_vlm_dataset/chainsaw11_jpg.rf.7176142a650fcba54117f10430c8882d.jpg;{'left': [0.160771728515625, 0.05946006774902344, 0.5616295166015625, 0.9971660766601562], 'right': [0.160771728515625, 0.05946006774902344, 0.5616295166015625, 0.9971660766601562]};{'left': {'x_1': 0.283, 'y_1': 0.507, 'x_2': 0.377, 'y_2': 1.0}, 'right': {'x_1': 0.241, 'y_1': 0.071, 'x_2': 0.5365, 'y_2': 0.245}};{'left': 0.12249162812912583, 'right': 0.1367885382930813};[['Where the entire left hand can grab the chainsaw safely near the green star'], ['Where the entire right hand can grab the chainsaw safely']]
285;grasp_vlm_dataset/solder_19_jpg.rf.b41e5d3f6b2ee25de494045eb4daf006.jpg;{'hand': [0.18397810363769532, 0.14985252380371095, 0.9469511108398437, 0.5533427124023438]};{'handle': {'x_1': 0.505, 'y_1': 0.424, 'x_2': 0.8155, 'y_2': 0.636}};{'hand': 0.12041631121909849};[['Where an entire hand can grab the soldering iron safely']]
286;grasp_vlm_dataset/saw_9_jpg.rf.357d6a8fc86ce4de56014270edf7b9d7.jpg;{'hand': [0.39024264526367186, 0.15373114013671876, 0.44093768310546877, 0.19642578125]};{'index': {'x_1': 0.782, 'y_1': 0.281, 'x_2': 0.808, 'y_2': 0.3395}};{'hand': 0.0};[['Where the index finger can press on the circular saw safely']]
287;grasp_vlm_dataset/wrench_3_jpg.rf.5e6825d8eee17f5e5b09adb4d8423f65.jpg;{'hand': [0.47715814208984375, 0.10763826751708984, 0.7048973388671875, 0.9848228759765625]};{'handle': {'x_1': 0.551, 'y_1': 0.276, 'x_2': 0.629, 'y_2': 0.812}};{'hand': 0.20928138708142446};[['Where an entire hand can grab the wrench safely']]
288;grasp_vlm_dataset/lever_handle17_jpg.rf.5d1acd165adb3802c8dc0aabdeb3c370.jpg;{'hand': [0.377964111328125, 0.6061458129882813, 0.4275553283691406, 0.6295488891601563]};{'handle': {'x_1': 0.381, 'y_1': 0.617, 'x_2': 0.428, 'y_2': 0.6315}};{'hand': 0.46445017855842013};[['Where an entire hand can grab the door with a horizontal lever handle safely']]
289;grasp_vlm_dataset/drill_15_jpg.rf.4bbf949cdfa2d31f85239ac024ace55d.jpg;{'hand': [0.156160400390625, 0.06637699890136718, 0.9015128173828125, 0.9098674926757813]};{'index': {'x_1': 0.535, 'y_1': 0.389, 'x_2': 0.584, 'y_2': 0.4755}};{'hand': 0.0};[['Where the index finger can press on the power drill safely']]
290;grasp_vlm_dataset/allen_4_jpg.rf.7c84acf515bff74c2f1550cb20225a4c.jpg;{'hand': [0.011659479141235352, 0.07503998565673828, 0.3682452697753906, 0.30519366455078123]};{'handle': {'x_1': 0.012, 'y_1': 0.076, 'x_2': 0.361, 'y_2': 0.3045}};{'hand': 0.9716943485389267};[['Where an entire hand can grab the allen key safely']]
291;grasp_vlm_dataset/wacker_9_jpg.rf.a8ab37e0d1857de1c0b5c89e3fe89bd5.jpg;{'hand': [7.338523864746094e-05, 0.5336119384765625, 0.1739858856201172, 0.6770641479492188]};{'index': {'x_1': 0.746, 'y_1': 0.58, 'x_2': 0.7615, 'y_2': 0.5915}};{'hand': 0.0};[['Where the index finger can press on the weed wacker safely']]
292;grasp_vlm_dataset/hammer_18_jpg.rf.6dc41f97cc114e93b58b1020653d2a1a.jpg;{'hand': [0.3242872314453125, 0.08677732849121093, 0.6226903076171875, 0.9943757934570312]};{'handle': {'x_1': 0.425, 'y_1': 0.488, 'x_2': 0.563, 'y_2': 0.9595}};{'hand': 0.24025018730043704};[['Where an entire hand can grab the hammer safely']]
293;grasp_vlm_dataset/wrench_11_jpg.rf.7de38718620af910cbe38e875f6e0ee8.jpg;{'hand': [0.14333978271484374, 0.16278053283691407, 0.8634083862304688, 0.8244105224609375]};{'handle': {'x_1': 0.16, 'y_1': 0.177, 'x_2': 0.5765, 'y_2': 0.558}};{'hand': 0.3330818161564348};[['Where an entire hand can grab the wrench safely']]
294;grasp_vlm_dataset/wacker_14_jpg.rf.8822a1a2f9a5fb09f2a0755a8c0dc2ff.jpg;{'hand': [0.1479095916748047, 0.10893766021728515, 0.28058648681640624, 0.3219578857421875]};{'index': {'x_1': 0.634, 'y_1': 0.62, 'x_2': 0.6595, 'y_2': 0.665}};{'hand': 0.0};[['Where the index finger can press on the weed wacker safely']]
295;grasp_vlm_dataset/solder_15_jpg.rf.378b0d1960735753b419c54cd9590db7.jpg;{'hand': [0.28091815185546876, 0.0, 0.8295387573242188, 0.948850830078125]};{'handle': {'x_1': 0.431, 'y_1': 0.464, 'x_2': 0.6755, 'y_2': 0.946}};{'hand': 0.2263892729465365};[['Where an entire hand can grab the soldering iron safely']]
296;grasp_vlm_dataset/hammer_9_jpg.rf.b52b7ef98e7b0e0390e7ce85d51bba7c.jpg;{'hand': [0.10574717712402344, 0.36349575805664064, 0.87730419921875, 0.6579783935546875]};{'handle': {'x_1': 0.524, 'y_1': 0.494, 'x_2': 0.8765, 'y_2': 0.577}};{'hand': 0.12876845776812193};[['Where an entire hand can grab the hammer safely']]
297;grasp_vlm_dataset/multimeter6_jpg.rf.dbe89c3d65112ebbfbb435b7c6ec53b4.jpg;{'left': [0.31868295288085935, 0.032537403106689455, 0.6115264892578125, 0.46780419921875], 'right': [0.31868295288085935, 0.032537403106689455, 0.6115264892578125, 0.46780419921875]};{'right': {'x_1': 0.335, 'y_1': 0.62, 'x_2': 0.45, 'y_2': 0.8575}, 'left': {'x_1': 0.282, 'y_1': 0.621, 'x_2': 0.3555, 'y_2': 0.853}};{'left': 0.0, 'right': 0.0};[['Where the entire left hand can grab the multimeter with red and black leads safely'], ['Where the entire right hand can grab the multimeter with red and black leads safely near the green star']]
298;grasp_vlm_dataset/saw_13_jpg.rf.bf15660e475b50223665d0f295c7c1f5.jpg;{'hand': [0.28604949951171876, 0.5531332397460937, 0.3198289794921875, 0.6038251953125]};{'index': {'x_1': 0.72, 'y_1': 0.512, 'x_2': 0.738, 'y_2': 0.5495}};{'hand': 0.0};[['Where the index finger can press on the circular saw safely']]
299;grasp_vlm_dataset/multimeter1_jpg.rf.c8945e0ee1da610f7170473996b478de.jpg;{'left': [0.5945166015625, 0.13479931640625, 0.8131419067382812, 0.760691162109375], 'right': [0.5945166015625, 0.13479931640625, 0.8131419067382812, 0.760691162109375]};{'right': {'x_1': 0.745, 'y_1': 0.422, 'x_2': 0.8025, 'y_2': 0.6425}, 'left': {'x_1': 0.664, 'y_1': 0.286, 'x_2': 0.7215, 'y_2': 0.625}};{'left': 0.14245176044586588, 'right': 0.09265667604222248};[['Where the entire left hand can grab the multimeter with red and black leads safely'], ['Where the entire right hand can grab the multimeter with red and black leads safely near the green star']]
300;grasp_vlm_dataset/multimeter2_jpg.rf.1bffd1d55f5a115e24036e9aae55d0e2.jpg;{'left': [0.3233695678710938, 0.26597799682617185, 0.5851969604492188, 0.670809326171875], 'right': [0.3233695678710938, 0.26597799682617185, 0.5851969604492188, 0.670809326171875]};{'right': {'x_1': 0.671, 'y_1': 0.368, 'x_2': 0.7675, 'y_2': 0.5395}, 'left': {'x_1': 0.623, 'y_1': 0.376, 'x_2': 0.747, 'y_2': 0.531}};{'left': 0.0, 'right': 0.0};[['Where the entire left hand can grab the multimeter with red and black leads safely'], ['Where the entire right hand can grab the multimeter with red and black leads safely near the green star']]
301;grasp_vlm_dataset/saw_16_jpg.rf.99cec99f882611788109df742450f54e.jpg;{'hand': [0.9660398559570312, 0.029028446197509765, 1.0, 0.17572862243652343]};{'index': {'x_1': 0.478, 'y_1': 0.192, 'x_2': 0.537, 'y_2': 0.2485}};{'hand': 0.0};[['Where the index finger can press on the circular saw safely']]
302;grasp_vlm_dataset/bow17_jpg.rf.7af13d780458ce389d2504e3ceccd3ea.jpg;{'index': [0.8189747924804688, 0.8395743408203125, 0.9503231201171874, 0.951816650390625], 'thumb': [0.8046185913085937, 0.8245184326171875, 0.9493857421875, 0.9519110107421875]};{'thumb': {'x_1': 0.794, 'y_1': 0.816, 'x_2': 0.8305, 'y_2': 0.8545}, 'index': {'x_1': 0.77, 'y_1': 0.777, 'x_2': 0.8395, 'y_2': 0.8505}};{'index': 0.01142575382344493, 'thumb': 0.04068706458744836};[['Where the index finger goes on the violin bow'], ['Where the thumb finger goes on the violin bow']]
303;grasp_vlm_dataset/bot_bar10_jpg.rf.931ef51617e3d663cca7fc45ee3ca43c.jpg;{'hand': [0.21985939025878906, 0.026316715240478517, 0.82427197265625, 0.975588623046875]};{'handle': {'x_1': 0.372, 'y_1': 0.789, 'x_2': 0.623, 'y_2': 0.814}};{'hand': 0.01093678323666225};[['Where an entire hand can grab the bottom drawer with a horizontal bar handle safely']]
304;grasp_vlm_dataset/screwdriver_5_jpg.rf.ae42b8c7016afd51e5afba95f6876f81.jpg;{'hand': [0.21963677978515625, 0.413654541015625, 0.28517340087890625, 0.5356600952148437]};{'handle': {'x_1': 0.507, 'y_1': 0.434, 'x_2': 0.975, 'y_2': 0.6565}};{'hand': 0.0};[['Where an entire hand can grab the screwdriver safely']]
305;grasp_vlm_dataset/vertical_bar17_jpg.rf.922faca1a1f9a6bac1c811add0154ffe.jpg;{'hand': [0.0010381698608398437, 0.001962757110595703, 0.9914735717773437, 0.9245250854492187]};{'handle': {'x_1': 0.18, 'y_1': 0.664, 'x_2': 0.21, 'y_2': 0.802}};{'hand': 0.0045308373197615985};[['Where an entire hand can grab the door with a vertical bar handle safely']]
306;grasp_vlm_dataset/syringe7_jpg.rf.c76df9754b3027a5eee6514e898a1812.jpg;{'index': [0.1860523986816406, 0.18503709411621094, 0.3574702453613281, 0.34866314697265627], 'thumb': [0.1860523986816406, 0.18503709411621094, 0.3574702453613281, 0.34866314697265627]};{'thumb': {'x_1': 0.185, 'y_1': 0.185, 'x_2': 0.244, 'y_2': 0.246}, 'index': {'x_1': 0.227, 'y_1': 0.243, 'x_2': 0.3595, 'y_2': 0.3445}};{'index': 0.46869544097096255, 'thumb': 0.1256511783629416};[['Where the index finger goes on the syringe'], ['Where the thumb finger goes on the syringe']]
307;grasp_vlm_dataset/rnd_door9_jpg.rf.0c64191221f26a78a44fe89db56f5242.jpg;{'hand': [0.7753104248046875, 0.6688706665039063, 0.8279401245117187, 0.75227001953125]};{'handle': {'x_1': 0.77, 'y_1': 0.715, 'x_2': 0.81, 'y_2': 0.74}};{'hand': 0.19178041408772856};[['Where an entire hand can grab the door with a round handle safely']]
308;grasp_vlm_dataset/multimeter19_jpg.rf.e851018b773c7c55ca858061942e18a4.jpg;{'left': [0.24071026611328125, 0.3563713073730469, 0.5302832641601563, 0.944049072265625], 'right': [0.24071026611328125, 0.3563713073730469, 0.5302832641601563, 0.944049072265625]};{'right': {'x_1': 0.743, 'y_1': 0.466, 'x_2': 0.8455, 'y_2': 0.811}, 'left': {'x_1': 0.638, 'y_1': 0.472, 'x_2': 0.7095, 'y_2': 0.7755}};{'left': 0.0, 'right': 0.0};[['Where the entire left hand can grab the multimeter with red and black leads safely near the green star'], ['Where the entire right hand can grab the multimeter with red and black leads safely']]
309;grasp_vlm_dataset/wacker_16_jpg.rf.235cf193f1b1e1e8f5ef5fc68e30e675.jpg;{'hand': [0.418119140625, 0.7817793579101563, 0.626723388671875, 0.8314879760742188]};{'index': {'x_1': 0.585, 'y_1': 0.478, 'x_2': 0.617, 'y_2': 0.507}};{'hand': 0.0};[['Where the index finger can press on the weed wacker safely']]
310;grasp_vlm_dataset/bow20_jpg.rf.62b94068a36ddd3707a831f74001fd3a.jpg;{'index': [0.3669060974121094, 0.6862531127929687, 0.9173524780273438, 0.7361410522460937], 'thumb': [0.3669060974121094, 0.6862531127929687, 0.9173524780273438, 0.7361410522460937]};{'thumb': {'x_1': 0.813, 'y_1': 0.701, 'x_2': 0.832, 'y_2': 0.7095}, 'index': {'x_1': 0.762, 'y_1': 0.692, 'x_2': 0.8235, 'y_2': 0.707}};{'index': 0.03359354130757971, 'thumb': 0.005881145714009933};[['Where the index finger goes on the violin bow'], ['Where the thumb finger goes on the violin bow']]
311;grasp_vlm_dataset/bolt_cutters14_jpeg.rf.348d28648dbf548883c9935637b89fdd.jpg;{'left': [0.37409371948242187, 0.6492284545898438, 0.46407766723632815, 0.9278432006835937], 'right': [0.37409371948242187, 0.6492284545898438, 0.46407766723632815, 0.9278432006835937]};{'left': {'x_1': 0.086, 'y_1': 0.071, 'x_2': 0.194, 'y_2': 0.276}, 'right': {'x_1': 0.765, 'y_1': 0.251, 'x_2': 0.9065, 'y_2': 0.427}};{'left': 0.0, 'right': 0.0};[['Where the entire left hand can grab the bolt cutters safely near the green star'], ['Where the entire right hand can grab the bolt cutters safely']]
312;grasp_vlm_dataset/wacker_6_jpg.rf.7ae05c395379b3b83e9ec79a8ded465b.jpg;{'hand': [0.006205892562866211, 0.3561058044433594, 0.9339976806640625, 0.614178466796875]};{'index': {'x_1': 0.551, 'y_1': 0.507, 'x_2': 0.612, 'y_2': 0.5305}};{'hand': 0.0};[['Where the index finger can press on the weed wacker safely']]
313;grasp_vlm_dataset/vertical_bar19_jpg.rf.d781672d67ee85076205490804572382.jpg;{'hand': [0.5025108337402344, 0.24751797485351562, 0.8382769775390625, 0.8957557983398438]};{'handle': {'x_1': 0.575, 'y_1': 0.603, 'x_2': 0.585, 'y_2': 0.654}};{'hand': 0.002343143601149415};[['Where an entire hand can grab the door with a vertical bar handle safely']]
314;grasp_vlm_dataset/chainsaw4_jpg.rf.b4a845ca60680cea54d9ed3182df56e0.jpg;{'left': [0.19154238891601563, 0.38768450927734377, 0.4150044860839844, 0.7838589477539063], 'right': [0.19154238891601563, 0.38768450927734377, 0.4150044860839844, 0.7838589477539063]};{'right': {'x_1': 0.203, 'y_1': 0.439, 'x_2': 0.329, 'y_2': 0.595}, 'left': {'x_1': 0.207, 'y_1': 0.617, 'x_2': 0.254, 'y_2': 0.7515}};{'left': 0.07140519688576198, 'right': 0.222026504783127};[['Where the entire left hand can grab the chainsaw safely'], ['Where the entire right hand can grab the chainsaw safely near the green star']]
315;grasp_vlm_dataset/bow8_jpg.rf.42440eecf28f31f95603cf4cd5c3077c.jpg;{'index': [0.1771514892578125, 0.029616117477416992, 0.9994482421875, 0.9979248046875], 'thumb': [0.1771514892578125, 0.029616117477416992, 0.9994482421875, 0.9979248046875]};{'thumb': {'x_1': 0.382, 'y_1': 0.258, 'x_2': 0.43, 'y_2': 0.323}, 'index': {'x_1': 0.428, 'y_1': 0.299, 'x_2': 0.6345, 'y_2': 0.4905}};{'index': 0.0496645415418303, 'thumb': 0.003918430881735515};[['Where the index finger goes on the violin bow'], ['Where the thumb finger goes on the violin bow']]
316;grasp_vlm_dataset/multimeter20_jpg.rf.6e46c6f29d99a29481241312d2e01972.jpg;{'left': [0.0, 0.2636488647460937, 0.32284796142578126, 0.8276361694335937], 'right': [0.0, 0.2636488647460937, 0.32284796142578126, 0.8276361694335937]};{'left': {'x_1': 0.761, 'y_1': 0.491, 'x_2': 0.909, 'y_2': 0.679}, 'right': {'x_1': 0.825, 'y_1': 0.469, 'x_2': 0.979, 'y_2': 0.653}};{'left': 0.0, 'right': 0.0};[['Where the entire left hand can grab the multimeter with red and black leads safely near the green star'], ['Where the entire right hand can grab the multimeter with red and black leads safely']]
317;grasp_vlm_dataset/darts14_jpg.rf.4ee09ece4e0644b3725dbaa0430a6618.jpg;{'index': [0.5948906860351563, 0.55762841796875, 1.0, 0.647095458984375], 'thumb': [0.0, 0.0, 0.0, 0.0]};{'index': {'x_1': 0.787, 'y_1': 0.566, 'x_2': 1.0, 'y_2': 0.586}, 'thumb': {'x_1': 0.791, 'y_1': 0.599, 'x_2': 1.0, 'y_2': 0.636}};{'index': 0.11753691751873652, 'thumb': 0.0};[['Where the index finger goes on the dart'], ['Where the thumb finger goes on the dart']]
318;grasp_vlm_dataset/wrench_9_jpg.rf.4eebe9718d048833e34ab468c33b4dd3.jpg;{'hand': [0.42008370971679687, 0.254549072265625, 0.802215576171875, 0.675279296875]};{'handle': {'x_1': 0.045, 'y_1': 0.249, 'x_2': 0.4205, 'y_2': 0.5465}};{'hand': 0.0004462273724263512};[['Where an entire hand can grab the wrench safely']]
319;grasp_vlm_dataset/glue_4_jpg.rf.edc962d93a80c0a98d8cea2b006d6265.jpg;{'hand': [0.37998382568359373, 0.11372530364990234, 0.47318994140625, 0.235021240234375]};{'index': {'x_1': 0.477, 'y_1': 0.568, 'x_2': 0.5095, 'y_2': 0.706}};{'hand': 0.0};[['Where the index finger can press on the glue gun safely']]
320;grasp_vlm_dataset/saw_12_jpg.rf.73ebb9f4fe683d3583e5b76c29436fd2.jpg;{'hand': [0.35258731079101563, 0.260939453125, 0.4364464721679687, 0.34336654663085936]};{'index': {'x_1': 0.759, 'y_1': 0.388, 'x_2': 0.776, 'y_2': 0.435}};{'hand': 0.0};[['Where the index finger can press on the circular saw safely']]
321;grasp_vlm_dataset/screwdriver_10_jpg.rf.4a8a0b525de65e289c0f24e86d52026e.jpg;{'hand': [0.2288365478515625, 0.0009413719177246094, 0.71835546875, 0.9725965576171876]};{'handle': {'x_1': 0.37, 'y_1': 0.009, 'x_2': 0.7, 'y_2': 0.648}};{'hand': 0.44333614683675204};[['Where an entire hand can grab the screwdriver safely']]
